3.508199999999999818e+03 1.790460999999999956e+02
3.508300000000000182e+03 1.789351000000000340e+02
3.508400000000000091e+03 1.787662000000000262e+02
3.508500000000000000e+03 1.787242999999999995e+02
3.508599999999999909e+03 1.789510999999999967e+02
3.508699999999999818e+03 1.792907999999999902e+02
3.508800000000000182e+03 1.794489000000000374e+02
3.508900000000000091e+03 1.792688000000000272e+02
3.509000000000000000e+03 1.790597000000000207e+02
3.509099999999999909e+03 1.790414000000000101e+02
3.509199999999999818e+03 1.791007000000000176e+02
3.509300000000000182e+03 1.792526000000000295e+02
3.509400000000000091e+03 1.794159000000000219e+02
3.509500000000000000e+03 1.793730000000000189e+02
3.509599999999999909e+03 1.794113000000000113e+02
3.509699999999999818e+03 1.798367000000000075e+02
3.509800000000000182e+03 1.804182000000000130e+02
3.509900000000000091e+03 1.806924999999999955e+02
3.510000000000000000e+03 1.803490999999999929e+02
3.510099999999999909e+03 1.797287000000000035e+02
3.510199999999999818e+03 1.793983999999999810e+02
3.510300000000000182e+03 1.794998000000000218e+02
3.510400000000000091e+03 1.796289000000000158e+02
3.510500000000000000e+03 1.796097000000000037e+02
3.510599999999999909e+03 1.797264000000000124e+02
3.510699999999999818e+03 1.800286999999999864e+02
3.510800000000000182e+03 1.803278000000000247e+02
3.510900000000000091e+03 1.803222000000000094e+02
3.511000000000000000e+03 1.799910000000000139e+02
3.511099999999999909e+03 1.796605000000000132e+02
3.511199999999999818e+03 1.795913999999999930e+02
3.511300000000000182e+03 1.798715000000000259e+02
3.511400000000000091e+03 1.801238000000000170e+02
3.511500000000000000e+03 1.800759000000000185e+02
3.511599999999999909e+03 1.798201000000000249e+02
3.511699999999999818e+03 1.794034000000000049e+02
3.511800000000000182e+03 1.790844000000000449e+02
3.511900000000000091e+03 1.791551000000000329e+02
3.512000000000000000e+03 1.795723000000000127e+02
3.512099999999999909e+03 1.799294000000000153e+02
3.512199999999999818e+03 1.799862000000000251e+02
3.512300000000000182e+03 1.800002000000000066e+02
3.512400000000000091e+03 1.798924000000000092e+02
3.512500000000000000e+03 1.796349999999999909e+02
3.512599999999999909e+03 1.796120999999999981e+02
3.512699999999999818e+03 1.797727999999999895e+02
3.512800000000000182e+03 1.798482000000000198e+02
3.512900000000000091e+03 1.799318000000000097e+02
3.513000000000000000e+03 1.802101000000000113e+02
3.513099999999999909e+03 1.805218999999999880e+02
3.513199999999999818e+03 1.803940000000000055e+02
3.513300000000000182e+03 1.799686000000000092e+02
3.513400000000000091e+03 1.795476000000000170e+02
3.513500000000000000e+03 1.791519000000000119e+02
3.513599999999999909e+03 1.789390999999999963e+02
3.513699999999999818e+03 1.789802999999999997e+02
3.513800000000000182e+03 1.791916000000000224e+02
3.513900000000000091e+03 1.794737000000000080e+02
3.514000000000000000e+03 1.796118000000000166e+02
3.514099999999999909e+03 1.794809000000000196e+02
3.514199999999999818e+03 1.793733000000000004e+02
3.514300000000000182e+03 1.794540000000000362e+02
3.514400000000000091e+03 1.795792000000000144e+02
3.514500000000000000e+03 1.794373000000000218e+02
3.514599999999999909e+03 1.790216000000000065e+02
3.514699999999999818e+03 1.787949000000000126e+02
3.514800000000000182e+03 1.787990000000000066e+02
3.514900000000000091e+03 1.788610000000000184e+02
3.515000000000000000e+03 1.790209999999999866e+02
3.515099999999999909e+03 1.792235000000000014e+02
3.515199999999999818e+03 1.792806999999999960e+02
3.515300000000000182e+03 1.792979000000000269e+02
3.515400000000000091e+03 1.793161000000000058e+02
3.515500000000000000e+03 1.792754999999999939e+02
3.515599999999999909e+03 1.791588999999999885e+02
3.515699999999999818e+03 1.790482999999999834e+02
3.515800000000000182e+03 1.789986000000000104e+02
3.515900000000000091e+03 1.789497000000000071e+02
3.516000000000000000e+03 1.789377000000000066e+02
3.516099999999999909e+03 1.789902000000000157e+02
3.516199999999999818e+03 1.791814999999999998e+02
3.516300000000000182e+03 1.796237000000000137e+02
3.516400000000000091e+03 1.802973000000000354e+02
3.516500000000000000e+03 1.808681000000000267e+02
3.516599999999999909e+03 1.810108000000000175e+02
3.516699999999999818e+03 1.809929000000000201e+02
3.516800000000000182e+03 1.811374000000000422e+02
3.516900000000000091e+03 1.810078000000000316e+02
3.517000000000000000e+03 1.805964000000000169e+02
3.517099999999999909e+03 1.804384000000000299e+02
3.517199999999999818e+03 1.803394000000000119e+02
3.517300000000000182e+03 1.801023000000000138e+02
3.517400000000000091e+03 1.798813000000000102e+02
3.517500000000000000e+03 1.799019000000000119e+02
3.517599999999999909e+03 1.799489000000000090e+02
3.517699999999999818e+03 1.797056000000000040e+02
3.517800000000000182e+03 1.794506000000000085e+02
3.517900000000000091e+03 1.795004000000000133e+02
3.518000000000000000e+03 1.796393999999999949e+02
3.518099999999999909e+03 1.800478999999999985e+02
3.518199999999999818e+03 1.806328000000000031e+02
3.518300000000000182e+03 1.805141000000000133e+02
3.518400000000000091e+03 1.800147000000000048e+02
3.518500000000000000e+03 1.798149999999999977e+02
3.518599999999999909e+03 1.799265000000000043e+02
3.518699999999999818e+03 1.801025999999999954e+02
3.518800000000000182e+03 1.799762000000000342e+02
3.518900000000000091e+03 1.797564000000000135e+02
3.519000000000000000e+03 1.798600000000000136e+02
3.519099999999999909e+03 1.800165000000000077e+02
3.519199999999999818e+03 1.799665999999999997e+02
3.519300000000000182e+03 1.798491000000000213e+02
3.519400000000000091e+03 1.798444000000000358e+02
3.519500000000000000e+03 1.798535000000000252e+02
3.519599999999999909e+03 1.796769000000000176e+02
3.519699999999999818e+03 1.794120000000000061e+02
3.519800000000000182e+03 1.793018000000000143e+02
3.519900000000000091e+03 1.793974000000000046e+02
3.520000000000000000e+03 1.794952999999999861e+02
3.520099999999999909e+03 1.796460999999999899e+02
3.520199999999999818e+03 1.797172999999999945e+02
3.520300000000000182e+03 1.794816000000000145e+02
3.520400000000000091e+03 1.792460000000000093e+02
3.520500000000000000e+03 1.792518000000000029e+02
3.520599999999999909e+03 1.795060000000000002e+02
3.520699999999999818e+03 1.795606999999999971e+02
3.520800000000000182e+03 1.792573000000000150e+02
3.520900000000000091e+03 1.791168000000000120e+02
3.521000000000000000e+03 1.792005000000000052e+02
3.521099999999999909e+03 1.792560000000000002e+02
3.521199999999999818e+03 1.794369000000000085e+02
3.521300000000000182e+03 1.796421000000000276e+02
3.521400000000000091e+03 1.795422000000000082e+02
3.521500000000000000e+03 1.794322000000000230e+02
3.521599999999999909e+03 1.795775000000000148e+02
3.521699999999999818e+03 1.799586000000000183e+02
3.521800000000000182e+03 1.803549000000000433e+02
3.521900000000000091e+03 1.802343000000000188e+02
3.522000000000000000e+03 1.796980000000000359e+02
3.522099999999999909e+03 1.794875000000000114e+02
3.522199999999999818e+03 1.796740000000000066e+02
3.522300000000000182e+03 1.796599999999999966e+02
3.522400000000000091e+03 1.793066000000000031e+02
3.522500000000000000e+03 1.791037000000000035e+02
3.522599999999999909e+03 1.791463999999999999e+02
3.522699999999999818e+03 1.792695999999999970e+02
3.522800000000000182e+03 1.794574000000000069e+02
3.522900000000000091e+03 1.795832000000000050e+02
3.523000000000000000e+03 1.796212000000000160e+02
3.523099999999999909e+03 1.796838999999999942e+02
3.523199999999999818e+03 1.799677000000000078e+02
3.523300000000000182e+03 1.802439000000000249e+02
3.523400000000000091e+03 1.802733000000000061e+02
3.523500000000000000e+03 1.805667000000000257e+02
3.523599999999999909e+03 1.809413000000000125e+02
3.523699999999999818e+03 1.807615000000000123e+02
3.523800000000000182e+03 1.802676000000000158e+02
3.523900000000000091e+03 1.800317000000000291e+02
3.524000000000000000e+03 1.800947000000000173e+02
3.524099999999999909e+03 1.799849000000000103e+02
3.524199999999999818e+03 1.798823000000000150e+02
3.524300000000000182e+03 1.800186000000000206e+02
3.524400000000000091e+03 1.799562000000000239e+02
3.524500000000000000e+03 1.798330000000000268e+02
3.524599999999999909e+03 1.799651000000000067e+02
3.524699999999999818e+03 1.802324000000000126e+02
3.524800000000000182e+03 1.802758000000000038e+02
3.524900000000000091e+03 1.800500000000000114e+02
3.525000000000000000e+03 1.799193999999999960e+02
3.525099999999999909e+03 1.798733000000000004e+02
3.525199999999999818e+03 1.798423999999999978e+02
3.525300000000000182e+03 1.798385000000000105e+02
3.525400000000000091e+03 1.797473000000000241e+02
3.525500000000000000e+03 1.797282000000000153e+02
3.525599999999999909e+03 1.798374000000000024e+02
3.525699999999999818e+03 1.798042999999999836e+02
3.525800000000000182e+03 1.795670000000000073e+02
3.525900000000000091e+03 1.794373000000000218e+02
3.526000000000000000e+03 1.795136000000000251e+02
3.526099999999999909e+03 1.795854999999999961e+02
3.526199999999999818e+03 1.795313999999999908e+02
3.526300000000000182e+03 1.795879000000000190e+02
3.526400000000000091e+03 1.798304000000000258e+02
3.526500000000000000e+03 1.799005000000000223e+02
3.526599999999999909e+03 1.798103000000000122e+02
3.526699999999999818e+03 1.798037999999999954e+02
3.526800000000000182e+03 1.798202000000000282e+02
3.526900000000000091e+03 1.797603000000000293e+02
3.527000000000000000e+03 1.796824000000000296e+02
3.527099999999999909e+03 1.797763000000000204e+02
3.527199999999999818e+03 1.799262000000000228e+02
3.527300000000000182e+03 1.799344000000000108e+02
3.527400000000000091e+03 1.799150999999999954e+02
3.527500000000000000e+03 1.798860999999999990e+02
3.527599999999999909e+03 1.796663000000000068e+02
3.527699999999999818e+03 1.794839999999999804e+02
3.527800000000000182e+03 1.797263000000000090e+02
3.527900000000000091e+03 1.802075000000000102e+02
3.528000000000000000e+03 1.804412000000000091e+02
3.528099999999999909e+03 1.802963000000000022e+02
3.528199999999999818e+03 1.800134999999999934e+02
3.528300000000000182e+03 1.798473000000000184e+02
3.528400000000000091e+03 1.798093000000000075e+02
3.528500000000000000e+03 1.797526000000000010e+02
3.528599999999999909e+03 1.797181999999999960e+02
3.528699999999999818e+03 1.797874999999999943e+02
3.528800000000000182e+03 1.799000000000000341e+02
3.528900000000000091e+03 1.798510000000000275e+02
3.529000000000000000e+03 1.797003000000000270e+02
3.529099999999999909e+03 1.797273000000000138e+02
3.529199999999999818e+03 1.799097000000000151e+02
3.529300000000000182e+03 1.800872000000000241e+02
3.529400000000000091e+03 1.801960000000000264e+02
3.529500000000000000e+03 1.803361000000000161e+02
3.529599999999999909e+03 1.804482000000000141e+02
3.529699999999999818e+03 1.804520000000000266e+02
3.529800000000000182e+03 1.805174000000000092e+02
3.529900000000000091e+03 1.804189000000000078e+02
3.530000000000000000e+03 1.800882000000000005e+02
3.530099999999999909e+03 1.799420999999999822e+02
3.530199999999999818e+03 1.799359000000000037e+02
3.530300000000000182e+03 1.798343000000000131e+02
3.530400000000000091e+03 1.798265000000000100e+02
3.530500000000000000e+03 1.800061000000000035e+02
3.530599999999999909e+03 1.801244000000000085e+02
3.530699999999999818e+03 1.800644000000000062e+02
3.530800000000000182e+03 1.800209000000000117e+02
3.530900000000000091e+03 1.802168000000000063e+02
3.531000000000000000e+03 1.804062000000000126e+02
3.531099999999999909e+03 1.803884999999999934e+02
3.531199999999999818e+03 1.804082999999999970e+02
3.531300000000000182e+03 1.804394000000000347e+02
3.531400000000000091e+03 1.803698000000000263e+02
3.531500000000000000e+03 1.803683000000000050e+02
3.531599999999999909e+03 1.805776000000000181e+02
3.531699999999999818e+03 1.807514000000000181e+02
3.531800000000000182e+03 1.806220000000000425e+02
3.531900000000000091e+03 1.804300000000000352e+02
3.532000000000000000e+03 1.804688000000000159e+02
3.532099999999999909e+03 1.806802000000000135e+02
3.532199999999999818e+03 1.807492000000000019e+02
3.532300000000000182e+03 1.805920000000000130e+02
3.532400000000000091e+03 1.805048999999999921e+02
3.532500000000000000e+03 1.804365999999999985e+02
3.532599999999999909e+03 1.803438999999999908e+02
3.532699999999999818e+03 1.803508999999999958e+02
3.532800000000000182e+03 1.803580000000000041e+02
3.532900000000000091e+03 1.802729999999999961e+02
3.533000000000000000e+03 1.802017000000000166e+02
3.533099999999999909e+03 1.802801000000000045e+02
3.533199999999999818e+03 1.805637999999999863e+02
3.533300000000000182e+03 1.806782000000000323e+02
3.533400000000000091e+03 1.804345000000000141e+02
3.533500000000000000e+03 1.801471999999999980e+02
3.533599999999999909e+03 1.800656000000000176e+02
3.533699999999999818e+03 1.801647000000000105e+02
3.533800000000000182e+03 1.802587000000000330e+02
3.533900000000000091e+03 1.802130000000000223e+02
3.534000000000000000e+03 1.800296000000000163e+02
3.534099999999999909e+03 1.799151999999999987e+02
3.534199999999999818e+03 1.799755000000000109e+02
3.534300000000000182e+03 1.800500000000000398e+02
3.534400000000000091e+03 1.800530000000000257e+02
3.534500000000000000e+03 1.800922000000000196e+02
3.534599999999999909e+03 1.802340000000000089e+02
3.534699999999999818e+03 1.804328000000000145e+02
3.534800000000000182e+03 1.805695000000000050e+02
3.534900000000000091e+03 1.805978000000000065e+02
3.535000000000000000e+03 1.806145999999999958e+02
3.535099999999999909e+03 1.806989999999999839e+02
3.535199999999999818e+03 1.807338000000000022e+02
3.535300000000000182e+03 1.805979000000000099e+02
3.535400000000000091e+03 1.804045000000000130e+02
3.535500000000000000e+03 1.803091000000000008e+02
3.535599999999999909e+03 1.803200999999999965e+02
3.535699999999999818e+03 1.804197000000000060e+02
3.535800000000000182e+03 1.804834000000000174e+02
3.535900000000000091e+03 1.804557000000000073e+02
3.536000000000000000e+03 1.803817000000000235e+02
3.536099999999999909e+03 1.802994000000000199e+02
3.536199999999999818e+03 1.802795000000000130e+02
3.536300000000000182e+03 1.803405000000000200e+02
3.536400000000000091e+03 1.804050000000000296e+02
3.536500000000000000e+03 1.804141000000000190e+02
3.536599999999999909e+03 1.804337000000000160e+02
3.536699999999999818e+03 1.803256000000000085e+02
3.536800000000000182e+03 1.800715000000000430e+02
3.536900000000000091e+03 1.799534000000000162e+02
3.537000000000000000e+03 1.800817000000000121e+02
3.537099999999999909e+03 1.802419000000000153e+02
3.537199999999999818e+03 1.802553000000000054e+02
3.537300000000000182e+03 1.801941999999999950e+02
3.537400000000000091e+03 1.801786999999999921e+02
3.537500000000000000e+03 1.802666000000000111e+02
3.537599999999999909e+03 1.803675000000000068e+02
3.537699999999999818e+03 1.804325999999999794e+02
3.537800000000000182e+03 1.805732000000000141e+02
3.537900000000000091e+03 1.806897000000000162e+02
3.538000000000000000e+03 1.806367000000000189e+02
3.538099999999999909e+03 1.805851000000000113e+02
3.538199999999999818e+03 1.806863999999999919e+02
3.538300000000000182e+03 1.808326000000000136e+02
3.538400000000000091e+03 1.809572000000000287e+02
3.538500000000000000e+03 1.809688000000000159e+02
3.538599999999999909e+03 1.807951000000000192e+02
3.538699999999999818e+03 1.805533000000000072e+02
3.538800000000000182e+03 1.803787000000000376e+02
3.538900000000000091e+03 1.803868000000000222e+02
3.539000000000000000e+03 1.805155000000000030e+02
3.539099999999999909e+03 1.806520000000000152e+02
3.539199999999999818e+03 1.806535000000000082e+02
3.539300000000000182e+03 1.804835000000000207e+02
3.539400000000000091e+03 1.803355000000000246e+02
3.539500000000000000e+03 1.802540000000000191e+02
3.539599999999999909e+03 1.801824000000000296e+02
3.539699999999999818e+03 1.801646000000000072e+02
3.539800000000000182e+03 1.803305000000000007e+02
3.539900000000000091e+03 1.806393999999999949e+02
3.540000000000000000e+03 1.807692999999999870e+02
3.540099999999999909e+03 1.806560000000000059e+02
3.540199999999999818e+03 1.805215999999999781e+02
3.540300000000000182e+03 1.805676000000000272e+02
3.540400000000000091e+03 1.806899999999999977e+02
3.540500000000000000e+03 1.806205999999999960e+02
3.540599999999999909e+03 1.806895000000000095e+02
3.540699999999999818e+03 1.810930999999999926e+02
3.540800000000000182e+03 1.814411000000000342e+02
3.540900000000000091e+03 1.814665000000000248e+02
3.541000000000000000e+03 1.812229000000000099e+02
3.541099999999999909e+03 1.808931000000000040e+02
3.541199999999999818e+03 1.807982000000000085e+02
3.541300000000000182e+03 1.810079000000000349e+02
3.541400000000000091e+03 1.812301000000000215e+02
3.541500000000000000e+03 1.811332000000000164e+02
3.541599999999999909e+03 1.810002000000000066e+02
3.541699999999999818e+03 1.812315000000000111e+02
3.541800000000000182e+03 1.815742000000000189e+02
3.541900000000000091e+03 1.816656000000000404e+02
3.542000000000000000e+03 1.812379000000000246e+02
3.542099999999999909e+03 1.807132000000000289e+02
3.542199999999999818e+03 1.805522000000000276e+02
3.542300000000000182e+03 1.806530000000000200e+02
3.542400000000000091e+03 1.809221000000000004e+02
3.542500000000000000e+03 1.811416000000000111e+02
3.542599999999999909e+03 1.812271999999999821e+02
3.542699999999999818e+03 1.813192999999999984e+02
3.542800000000000182e+03 1.814896000000000242e+02
3.542900000000000091e+03 1.821200000000000045e+02
3.543000000000000000e+03 1.832751000000000090e+02
3.543099999999999909e+03 1.838950000000000102e+02
3.543199999999999818e+03 1.834095999999999833e+02
3.543300000000000182e+03 1.829634000000000071e+02
3.543400000000000091e+03 1.833225000000000193e+02
3.543500000000000000e+03 1.833295999999999992e+02
3.543599999999999909e+03 1.828338999999999999e+02
3.543699999999999818e+03 1.825345000000000084e+02
3.543800000000000182e+03 1.825088000000000363e+02
3.543900000000000091e+03 1.823928000000000225e+02
3.544000000000000000e+03 1.819592000000000098e+02
3.544099999999999909e+03 1.818472000000000151e+02
3.544199999999999818e+03 1.818131999999999948e+02
3.544300000000000182e+03 1.817688000000000272e+02
3.544400000000000091e+03 1.821483000000000345e+02
3.544500000000000000e+03 1.822487000000000137e+02
3.544599999999999909e+03 1.819789000000000101e+02
3.544699999999999818e+03 1.820897000000000219e+02
3.544800000000000182e+03 1.826385000000000218e+02
3.544900000000000091e+03 1.832907999999999902e+02
3.545000000000000000e+03 1.835258000000000038e+02
3.545099999999999909e+03 1.835388000000000090e+02
3.545199999999999818e+03 1.834459999999999980e+02
3.545300000000000182e+03 1.826729000000000269e+02
3.545400000000000091e+03 1.818500000000000227e+02
3.545500000000000000e+03 1.818708000000000027e+02
3.545599999999999909e+03 1.822999000000000080e+02
3.545699999999999818e+03 1.820083999999999946e+02
3.545800000000000182e+03 1.814058000000000277e+02
3.545900000000000091e+03 1.811562000000000126e+02
3.546000000000000000e+03 1.812734000000000094e+02
3.546099999999999909e+03 1.816719999999999970e+02
3.546199999999999818e+03 1.815480000000000018e+02
3.546300000000000182e+03 1.809577000000000169e+02
3.546400000000000091e+03 1.809888000000000261e+02
3.546500000000000000e+03 1.816071000000000026e+02
3.546599999999999909e+03 1.819652000000000100e+02
3.546699999999999818e+03 1.818102000000000089e+02
3.546800000000000182e+03 1.814518000000000200e+02
3.546900000000000091e+03 1.814306000000000267e+02
3.547000000000000000e+03 1.819604000000000212e+02
3.547099999999999909e+03 1.826386000000000251e+02
3.547199999999999818e+03 1.829558000000000106e+02
3.547300000000000182e+03 1.822927999999999997e+02
3.547400000000000091e+03 1.813375000000000057e+02
3.547500000000000000e+03 1.813644999999999925e+02
3.547599999999999909e+03 1.825069000000000017e+02
3.547699999999999818e+03 1.833888000000000034e+02
3.547800000000000182e+03 1.828270000000000266e+02
3.547900000000000091e+03 1.819639999999999986e+02
3.548000000000000000e+03 1.816336000000000013e+02
3.548099999999999909e+03 1.816237000000000137e+02
3.548199999999999818e+03 1.817965999999999838e+02
3.548300000000000182e+03 1.819426000000000272e+02
3.548400000000000091e+03 1.821431000000000040e+02
3.548500000000000000e+03 1.821328000000000031e+02
3.548599999999999909e+03 1.816564999999999941e+02
3.548699999999999818e+03 1.813363999999999976e+02
3.548800000000000182e+03 1.818033000000000357e+02
3.548900000000000091e+03 1.827630000000000337e+02
3.549000000000000000e+03 1.828651000000000124e+02
3.549099999999999909e+03 1.821617999999999995e+02
3.549199999999999818e+03 1.818610000000000184e+02
3.549300000000000182e+03 1.818701000000000363e+02
3.549400000000000091e+03 1.819446000000000367e+02
3.549500000000000000e+03 1.819522000000000332e+02
3.549599999999999909e+03 1.820018000000000313e+02
3.549699999999999818e+03 1.823245000000000005e+02
3.549800000000000182e+03 1.824682999999999993e+02
3.549900000000000091e+03 1.821298000000000172e+02
3.550000000000000000e+03 1.815244999999999891e+02
3.550099999999999909e+03 1.812199999999999989e+02
3.550199999999999818e+03 1.814664999999999964e+02
3.550300000000000182e+03 1.821570000000000107e+02
3.550400000000000091e+03 1.825375999999999976e+02
3.550500000000000000e+03 1.820875000000000057e+02
3.550599999999999909e+03 1.816603000000000065e+02
3.550699999999999818e+03 1.817541999999999973e+02
3.550800000000000182e+03 1.818884000000000185e+02
3.550900000000000091e+03 1.818484000000000265e+02
3.551000000000000000e+03 1.819172000000000082e+02
3.551099999999999909e+03 1.820472000000000037e+02
3.551199999999999818e+03 1.821880999999999915e+02
3.551300000000000182e+03 1.826029000000000337e+02
3.551400000000000091e+03 1.828332000000000335e+02
3.551500000000000000e+03 1.823943000000000154e+02
3.551599999999999909e+03 1.818826000000000249e+02
3.551699999999999818e+03 1.815681000000000154e+02
3.551800000000000182e+03 1.816884000000000299e+02
3.551900000000000091e+03 1.823849000000000160e+02
3.552000000000000000e+03 1.826737000000000251e+02
3.552099999999999909e+03 1.822568000000000268e+02
3.552199999999999818e+03 1.817706000000000017e+02
3.552300000000000182e+03 1.814955999999999960e+02
3.552400000000000091e+03 1.814629999999999939e+02
3.552500000000000000e+03 1.815474000000000103e+02
3.552599999999999909e+03 1.817526000000000010e+02
3.552699999999999818e+03 1.819185999999999979e+02
3.552800000000000182e+03 1.817526000000000010e+02
3.552900000000000091e+03 1.814555000000000007e+02
3.553000000000000000e+03 1.814646000000000186e+02
3.553099999999999909e+03 1.818276999999999930e+02
3.553199999999999818e+03 1.820290999999999997e+02
3.553300000000000182e+03 1.818804000000000087e+02
3.553400000000000091e+03 1.819393000000000029e+02
3.553500000000000000e+03 1.823774000000000228e+02
3.553599999999999909e+03 1.829415999999999940e+02
3.553699999999999818e+03 1.832749000000000024e+02
3.553800000000000182e+03 1.828464000000000169e+02
3.553900000000000091e+03 1.820688000000000102e+02
3.554000000000000000e+03 1.819280000000000257e+02
3.554099999999999909e+03 1.824586000000000183e+02
3.554199999999999818e+03 1.826499000000000024e+02
3.554300000000000182e+03 1.822898000000000422e+02
3.554400000000000091e+03 1.820988000000000397e+02
3.554500000000000000e+03 1.820786000000000229e+02
3.554599999999999909e+03 1.820596000000000174e+02
3.554699999999999818e+03 1.822023000000000081e+02
3.554800000000000182e+03 1.825942000000000007e+02
3.554900000000000091e+03 1.833369000000000142e+02
3.555000000000000000e+03 1.837709999999999866e+02
3.555099999999999909e+03 1.832986999999999966e+02
3.555199999999999818e+03 1.828560999999999979e+02
3.555300000000000182e+03 1.829242000000000132e+02
3.555400000000000091e+03 1.830755000000000052e+02
3.555500000000000000e+03 1.831831999999999994e+02
3.555599999999999909e+03 1.833054999999999950e+02
3.555699999999999818e+03 1.830584000000000060e+02
3.555800000000000182e+03 1.824951000000000079e+02
3.555900000000000091e+03 1.818383000000000038e+02
3.556000000000000000e+03 1.814863000000000000e+02
3.556099999999999909e+03 1.815584000000000060e+02
3.556199999999999818e+03 1.816491000000000042e+02
3.556300000000000182e+03 1.817334000000000174e+02
3.556400000000000091e+03 1.820117000000000189e+02
3.556500000000000000e+03 1.825578000000000145e+02
3.556599999999999909e+03 1.828901000000000181e+02
3.556699999999999818e+03 1.825049999999999955e+02
3.556800000000000182e+03 1.822535000000000309e+02
3.556900000000000091e+03 1.827013000000000318e+02
3.557000000000000000e+03 1.835223000000000297e+02
3.557099999999999909e+03 1.838818000000000268e+02
3.557199999999999818e+03 1.830069000000000017e+02
3.557300000000000182e+03 1.819253000000000213e+02
3.557400000000000091e+03 1.814763000000000090e+02
3.557500000000000000e+03 1.815766000000000133e+02
3.557599999999999909e+03 1.821392999999999915e+02
3.557699999999999818e+03 1.824875999999999863e+02
3.557800000000000182e+03 1.822122000000000241e+02
3.557900000000000091e+03 1.818920999999999992e+02
3.558000000000000000e+03 1.816564999999999941e+02
3.558099999999999909e+03 1.815387000000000057e+02
3.558199999999999818e+03 1.814984000000000037e+02
